1204,1
267,0
930,1
887,0
325,1
887,0
325,1
266,0
946,1
886,0
326,1
857,0
355,1
857,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
295,0
917,1
266,0
946,1
266,0
916,1
887,0
325,1
296,0
916,1
296,0
916,1
887,0
325,1
266,0
946,1
887,0
325,1
266,0
916,1
296,0
916,1
296,0
916,1
887,0
325,1
266,0
946,1
887,0
325,1
857,0
355,1
266,0
946,1
266,0
916,1
887,0
325,1
266,0
4553,1
886,0
326,1
886,0
326,1
266,0
946,1
266,0
916,1
887,0
325,1
887,0
325,1
281,0
916,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
266,0
917,1
295,0
916,1
296,0
916,1
887,0
325,1
266,0
946,1
266,0
946,1
858,0
354,1
266,0
917,1
886,0
326,1
266,0
946,1
266,0
946,1
266,0
916,1
887,0
325,1
296,0
916,1
887,0
325,1
887,0
325,1
266,0
946,1
266,0
916,1
887,0
325,1
296,0
4522,1
887,0
325,1
887,0
325,1
266,0
946,1
266,0
946,1
857,0
326,1
886,0
326,1
295,0
917,1
886,0
326,1
886,0
325,1
887,0
325,1
887,0
325,1
858,0
354,1
858,0
354,1
266,0
917,1
295,0
917,1
266,0
946,1
886,0
326,1
266,0
916,1
296,0
916,1
887,0
325,1
296,0
916,1
887,0
325,1
266,0
916,1
297,0
917,1
295,0
917,1
887,0
325,1
266,0
946,1
887,0
325,1
857,0
325,1
296,0
916,1
296,0
916,1
887,0
325,1
266,0
4552,1
887,0
325,1
857,0
355,1
266,0
917,1
295,0
917,1
886,0
325,1
887,0
325,1
266,0
946,1
858,0
354,1
858,0
354,1
858,0
325,1
887,0
325,1
886,0
326,1
886,0
326,1
266,0
946,1
266,0
916,1
296,0
916,1
887,0
325,1
295,0
917,1
266,0
946,1
857,0
355,1
266,0
946,1
857,0
325,1
296,0
916,1
266,0
946,1
266,0
946,1
857,0
355,1
266,0
916,1
887,0
325,1
887,0
325,1
266,0
946,1
266,0
946,1
857,0
326,1
295,0
4523,1
887,0
325,1
887,0
325,1
295,0
917,1
266,0
946,1
881,0
326,1
886,0
326,1
266,0
916,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
266,0
946,1
266,0
916,1
296,0
916,1
887,0
325,1
266,0
946,1
266,0
916,1
887,0
325,1
296,0
916,1
887,0
325,1
266,0
946,1
266,0
946,1
266,0
917,1
886,0
325,1
296,0
916,1
887,0
325,1
887,0
325,1
266,0
946,1
266,0
917,1
887,0
325,1
295,0
4523,1
887,0
325,1
887,0
325,1
266,0
946,1
266,0
946,1
857,0
355,1
857,0
325,1
296,0
916,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
857,0
355,1
857,0
355,1
266,0
916,1
296,0
916,1
266,0
946,1
887,0
325,1
266,0
946,1
266,0
946,1
857,0
325,1
296,0
916,1
873,0
355,1
266,0
917,1
295,0
917,1
266,0
946,1
886,0
325,1
267,0
916,1
887,0
325,1
887,0
325,1
295,0
917,1
266,0
946,1
887,0
325,1
266,0
4522,1
887,0
355,1
857,0
325,1
296,0
916,1
296,0
916,1
887,0
325,1
887,0
325,1
266,0
