1046,1
296,0
916,1
887,0
325,1
887,0
325,1
296,0
916,1
887,0
325,1
266,0
946,1
887,0
296,1
295,0
917,1
295,0
4523,1
887,0
325,1
887,0
325,1
295,0
917,1
295,0
917,1
886,0
326,1
886,0
326,1
266,0
946,1
886,0
296,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
266,0
946,1
266,0
916,1
296,0
916,1
889,0
325,1
296,0
916,1
887,0
325,1
266,0
916,1
296,0
916,1
887,0
325,1
296,0
916,1
887,0
325,1
266,0
946,1
887,0
325,1
887,0
325,1
266,0
916,1
887,0
325,1
296,0
916,1
887,0
325,1
266,0
946,1
266,0
4552,1
887,0
325,1
887,0
325,1
266,0
917,1
295,0
917,1
887,0
325,1
887,0
325,1
266,0
946,1
886,0
326,1
886,0
326,1
886,0
296,1
916,0
296,1
887,0
325,1
887,0
325,1
295,0
917,1
266,0
946,1
266,0
946,1
857,0
355,1
266,0
916,1
887,0
325,1
296,0
916,1
266,0
946,1
887,0
325,1
266,0
916,1
887,0
325,1
296,0
916,1
887,0
325,1
887,0
325,1
266,0
946,1
887,0
296,1
295,0
916,1
887,0
325,1
296,0
916,1
296,0
4531,1
887,0
325,1
887,0
325,1
266,0
946,1
266,0
916,1
887,0
325,1
887,0
325,1
296,0
916,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
857,0
325,1
296,0
916,1
296,0
916,1
266,0
946,1
887,0
325,1
266,0
917,1
886,0
355,1
266,0
917,1
295,0
917,1
886,0
325,1
296,0
916,1
887,0
325,1
266,0
917,1
916,0
296,1
887,0
325,1
295,0
917,1
886,0
326,1
266,0
946,1
886,0
326,1
266,0
916,1
296,0
4552,1
887,0
325,1
887,0
295,1
296,0
916,1
296,0
916,1
887,0
325,1
887,0
325,1
266,0
946,1
887,0
295,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
266,0
937,1
267,0
946,1
266,0
946,1
886,0
325,1
267,0
916,1
887,0
325,1
295,0
917,1
295,0
917,1
887,0
325,1
266,0
946,1
886,0
296,1
296,0
916,1
887,0
325,1
887,0
325,1
296,0
916,1
887,0
325,1
266,0
946,1
887,0
325,1
266,0
916,1
296,0
4522,1
887,0
325,1
887,0
325,1
296,0
916,1
296,0
916,1
887,0
325,1
887,0
325,1
266,0
946,1
857,0
326,1
886,0
326,1
886,0
326,1
886,0
325,1
887,0
325,1
887,0
325,1
266,0
946,1
266,0
946,1
266,0
917,1
887,0
325,1
295,0
917,1
886,0
326,1
266,0
946,1
266,0
946,1
857,0
325,1
296,0
916,1
887,0
325,1
266,0
946,1
887,0
325,1
887,0
325,1
266,0
916,1
887,0
325,1
296,0
916,1
887,0
295,1
316,0
916,1
296,0
4522,1
887,0
325,1
887,0
325,1
296,0
916,1
266,0
946,1
858,0
325,1
886,0
326,1
295,0
917,1
886,0
326,1
886,0
326,1
886,0
325,1
887,0
325,1
887,0
325,1
887,0
325,1
266,0
917,1
295,0
917,1
266,0
946,1
886,0
326,1
266,0
916,1
916,0
326,1
266,0
916,1
296,0
916,1
887,0
325,1
266,0
946,1
887,0
325,1
266,0
946,1
857,0
325,1
887,0
325,1
296,0
