2357,1
858,0
354,1
858,0
354,1
237,0
975,1
237,0
1005,1
827,0
326,1
857,0
384,1
237,0
945,1
858,0
384,1
828,0
384,1
828,0
384,1
828,0
354,1
858,0
325,1
857,0
355,1
266,0
946,1
236,0
976,1
236,0
976,1
857,0
384,1
207,0
946,1
266,0
946,1
857,0
355,1
857,0
355,1
857,0
384,1
828,0
384,1
207,0
1005,1
207,0
946,1
857,0
325,1
30,0
59,1
798,0
325,1
266,0
946,1
266,0
946,1
266,0
946,1
858,0
354,1
858,0
354,1
266,0
4537,1
857,0
355,1
857,0
414,1
207,0
1005,1
207,0
975,1
828,0
325,1
887,0
325,1
266,0
946,1
857,0
414,1
798,0
355,1
857,0
414,1
798,0
355,1
857,0
414,1
798,0
355,1
236,0
975,1
237,0
975,1
237,0
946,1
857,0
384,1
207,0
976,1
236,0
976,1
857,0
355,1
827,0
414,1
798,0
325,1
30,0
59,1
798,0
385,1
236,0
976,1
206,0
976,1
828,0
354,1
858,0
354,1
266,0
1005,1
207,0
917,1
295,0
1005,1
798,0
385,1
827,0
414,1
178,0
4552,1
857,0
355,1
857,0
355,1
266,0
916,1
30,0
59,1
177,0
976,1
857,0
355,1
857,0
355,1
236,0
976,1
827,0
355,1
857,0
414,1
798,0
325,1
887,0
355,1
857,0
355,1
857,0
384,1
207,0
1005,1
188,0
947,1
266,0
946,1
857,0
355,1
266,0
975,1
237,0
975,1
828,0
355,1
857,0
355,1
857,0
384,1
828,0
384,1
207,0
1005,1
207,0
946,1
857,0
355,1
857,0
384,1
207,0
1005,1
207,0
946,1
266,0
946,1
857,0
355,1
857,0
355,1
237,0
4581,1
858,0
354,1
858,0
354,1
237,0
975,1
237,0
975,1
828,0
384,1
828,0
384,1
237,0
975,1
828,0
354,1
858,0
325,1
887,0
384,1
798,0
355,1
857,0
355,1
857,0
355,1
266,0
946,1
236,0
976,1
236,0
976,1
827,0
385,1
236,0
976,1
236,0
946,1
857,0
355,1
857,0
355,1
857,0
325,1
30,0
59,1
798,0
325,1
266,0
946,1
266,0
946,1
857,0
385,1
827,0
385,1
207,0
1005,1
206,0
946,1
266,0
976,1
828,0
384,1
828,0
384,1
207,0
4582,1
857,0
355,1
827,0
385,1
236,0
946,1
266,0
1005,1
798,0
414,1
798,0
385,1
206,0
1005,1
799,0
354,1
858,0
384,1
828,0
354,1
857,0
326,1
886,0
326,1
29,0
59,1
798,0
326,1
266,0
1005,1
207,0
975,1
237,0
975,1
828,0
354,1
237,0
975,1
237,0
975,1
828,0
384,1
828,0
355,1
857,0
384,1
828,0
384,1
207,0
1005,1
207,0
976,1
857,0
384,1
798,0
384,1
237,0
946,1
236,0
976,1
236,0
946,1
887,0
325,1
857,0
355,1
266,0
4582,1
828,0
354,1
858,0
354,1
237,0
946,1
266,0
975,1
828,0
384,1
828,0
355,1
266,0
916,1
887,0
414,1
798,0
325,1
887,0
354,1
858,0
384,1
798,0
355,1
878,0
354,1
237,0
1005,1
207,0
916,1
296,0
916,1
887,0
325,1
266,0
946,1
266,0
946,1
857,0
355,1
857,0
355,1
857,0
325,1
887,0
355,1
236,0
946,1
266,0
976,1
827,0
385,1
827,0
385,1
236,0
976,1
236,0
946,1
236,0
976,1
828,0
384,1
828,0
384,1
236,0
4582,1
828,0
354,1
858,0
384,1
236,0
976,1
207,0
